"year","code_ape_a732","aggregate","fpt","accuracy_fpt","unit","libelle_ape_a732"
"2022","32.20Z","IC",237,3.1,"GCO2E_EUR","Fabrication d'instruments de musique"
"2022","32.20Z","PRD",200,3.1,"GCO2E_EUR","Fabrication d'instruments de musique"
"2022","32.20Z","GVA",168,3.1,"GCO2E_EUR","Fabrication d'instruments de musique"
"2022","32.30Z","PRD",197,2,"GCO2E_EUR","Fabrication d'articles de sport"
"2022","32.30Z","IC",220,2,"GCO2E_EUR","Fabrication d'articles de sport"
"2022","32.30Z","GVA",177,2,"GCO2E_EUR","Fabrication d'articles de sport"
"2022","32.40Z","GVA",169,2,"GCO2E_EUR","Fabrication de jeux et jouets"
"2022","32.40Z","IC",219,2,"GCO2E_EUR","Fabrication de jeux et jouets"
"2022","32.40Z","PRD",190,2,"GCO2E_EUR","Fabrication de jeux et jouets"
"2022","32.50A","IC",207,1.9,"GCO2E_EUR","Fabrication de matériel médico-chirurgical et dentaire"
"2022","32.50A","GVA",162,1.9,"GCO2E_EUR","Fabrication de matériel médico-chirurgical et dentaire"
"2022","32.50A","PRD",182,1.9,"GCO2E_EUR","Fabrication de matériel médico-chirurgical et dentaire"
"2022","32.50B","IC",205,1.9,"GCO2E_EUR","Fabrication de lunettes"
"2022","32.50B","PRD",178,1.9,"GCO2E_EUR","Fabrication de lunettes"
"2022","32.50B","GVA",158,1.9,"GCO2E_EUR","Fabrication de lunettes"
"2022","32.91Z","PRD",200,3.1,"GCO2E_EUR","Fabrication d'articles de brosserie"
"2022","32.91Z","GVA",168,3.1,"GCO2E_EUR","Fabrication d'articles de brosserie"
"2022","32.91Z","IC",237,3.1,"GCO2E_EUR","Fabrication d'articles de brosserie"
"2022","32.99Z","IC",235,3.1,"GCO2E_EUR","Autres activités manufacturières n.c.a."
"2022","32.99Z","PRD",201,3.1,"GCO2E_EUR","Autres activités manufacturières n.c.a."
"2022","32.99Z","GVA",170,3.1,"GCO2E_EUR","Autres activités manufacturières n.c.a."
"2022","33.11Z","GVA",131,3.2,"GCO2E_EUR","Réparation d'ouvrages en métaux"
"2022","33.11Z","PRD",158,3.2,"GCO2E_EUR","Réparation d'ouvrages en métaux"
"2022","33.11Z","IC",192,3.2,"GCO2E_EUR","Réparation d'ouvrages en métaux"
"2022","33.12Z","PRD",158,3.2,"GCO2E_EUR","Réparation de machines et équipements mécaniques"
"2022","33.12Z","IC",192,3.2,"GCO2E_EUR","Réparation de machines et équipements mécaniques"
"2022","33.12Z","GVA",131,3.2,"GCO2E_EUR","Réparation de machines et équipements mécaniques"
"2022","33.13Z","PRD",148,2,"GCO2E_EUR","Réparation de matériels électroniques et optiques"
"2022","33.13Z","GVA",132,2,"GCO2E_EUR","Réparation de matériels électroniques et optiques"
"2022","33.13Z","IC",171,2,"GCO2E_EUR","Réparation de matériels électroniques et optiques"
"2022","33.14Z","PRD",158,3.2,"GCO2E_EUR","Réparation d'équipements électriques"
"2022","33.14Z","GVA",131,3.2,"GCO2E_EUR","Réparation d'équipements électriques"
"2022","33.14Z","IC",192,3.2,"GCO2E_EUR","Réparation d'équipements électriques"
"2022","33.15Z","IC",283,1.5,"GCO2E_EUR","Réparation et maintenance navale"
"2022","33.15Z","GVA",144,1.5,"GCO2E_EUR","Réparation et maintenance navale"
"2022","33.15Z","PRD",237,1.5,"GCO2E_EUR","Réparation et maintenance navale"
"2022","33.16Z","GVA",147,2,"GCO2E_EUR","Réparation et maintenance d'aéronefs et d'engins spatiaux"
"2022","33.16Z","IC",167,2,"GCO2E_EUR","Réparation et maintenance d'aéronefs et d'engins spatiaux"
"2022","33.16Z","PRD",154,2,"GCO2E_EUR","Réparation et maintenance d'aéronefs et d'engins spatiaux"
"2022","33.17Z","PRD",158,3.2,"GCO2E_EUR","Réparation et maintenance d'autres équipements de transport"
"2022","33.17Z","GVA",131,3.2,"GCO2E_EUR","Réparation et maintenance d'autres équipements de transport"
"2022","33.17Z","IC",192,3.2,"GCO2E_EUR","Réparation et maintenance d'autres équipements de transport"
"2022","33.19Z","IC",192,3.2,"GCO2E_EUR","Réparation d'autres équipements"
"2022","33.19Z","GVA",131,3.2,"GCO2E_EUR","Réparation d'autres équipements"
"2022","33.19Z","PRD",158,3.2,"GCO2E_EUR","Réparation d'autres équipements"
"2022","33.20A","IC",196,3.2,"GCO2E_EUR","Installation de structures métalliques, chaudronnées et de tuyauterie"
"2022","33.20A","GVA",150,3.2,"GCO2E_EUR","Installation de structures métalliques, chaudronnées et de tuyauterie"
"2022","33.20A","PRD",175,3.2,"GCO2E_EUR","Installation de structures métalliques, chaudronnées et de tuyauterie"
"2022","33.20B","GVA",150,3.2,"GCO2E_EUR","Installation de machines et équipements mécaniques"
"2022","33.20B","PRD",175,3.2,"GCO2E_EUR","Installation de machines et équipements mécaniques"
"2022","33.20B","IC",196,3.2,"GCO2E_EUR","Installation de machines et équipements mécaniques"
"2022","33.20C","IC",204,3.2,"GCO2E_EUR","Conception d'ensemble et assemblage sur site industriel d'équipements de contrôle des processus industriels"
"2022","33.20C","GVA",158,3.2,"GCO2E_EUR","Conception d'ensemble et assemblage sur site industriel d'équipements de contrôle des processus industriels"
"2022","33.20C","PRD",182,3.2,"GCO2E_EUR","Conception d'ensemble et assemblage sur site industriel d'équipements de contrôle des processus industriels"
"2022","33.20D","IC",204,3.2,"GCO2E_EUR","Installation d'équipements électriques, de matériels électroniques et optiques ou d'autres matériels"
"2022","33.20D","PRD",182,3.2,"GCO2E_EUR","Installation d'équipements électriques, de matériels électroniques et optiques ou d'autres matériels"
"2022","33.20D","GVA",158,3.2,"GCO2E_EUR","Installation d'équipements électriques, de matériels électroniques et optiques ou d'autres matériels"
"2022","35.11Z","IC",220,1.9,"GCO2E_EUR","Production d'électricité"
"2022","35.11Z","GVA",303,2.6,"GCO2E_EUR","Production d'électricité"
"2022","35.11Z","PRD",317,1.9,"GCO2E_EUR","Production d'électricité"
"2022","35.12Z","GVA",303,2.6,"GCO2E_EUR","Transport d'électricité"
"2022","35.12Z","PRD",263,2.7,"GCO2E_EUR","Transport d'électricité"
"2022","35.12Z","IC",226,2.7,"GCO2E_EUR","Transport d'électricité"
"2022","35.13Z","IC",226,2.7,"GCO2E_EUR","Distribution d'électricité"
"2022","35.13Z","PRD",263,2.7,"GCO2E_EUR","Distribution d'électricité"
"2022","35.13Z","GVA",303,2.6,"GCO2E_EUR","Distribution d'électricité"
"2022","35.14Z","PRD",263,2.7,"GCO2E_EUR","Commerce d'électricité"
"2022","35.14Z","GVA",303,2.6,"GCO2E_EUR","Commerce d'électricité"
"2022","35.14Z","IC",226,2.7,"GCO2E_EUR","Commerce d'électricité"
"2022","35.21Z","IC",222,2.2,"GCO2E_EUR","Production de combustibles gazeux"
"2022","35.21Z","PRD",238,2.2,"GCO2E_EUR","Production de combustibles gazeux"
"2022","35.21Z","GVA",278,2.2,"GCO2E_EUR","Production de combustibles gazeux"
"2022","35.22Z","IC",222,2.2,"GCO2E_EUR","Distribution de combustibles gazeux par conduites"
"2022","35.22Z","GVA",278,2.2,"GCO2E_EUR","Distribution de combustibles gazeux par conduites"
"2022","35.22Z","PRD",238,2.2,"GCO2E_EUR","Distribution de combustibles gazeux par conduites"
"2022","35.23Z","GVA",278,2.2,"GCO2E_EUR","Commerce de combustibles gazeux par conduites"
"2022","35.23Z","PRD",238,2.2,"GCO2E_EUR","Commerce de combustibles gazeux par conduites"
"2022","35.23Z","IC",222,2.2,"GCO2E_EUR","Commerce de combustibles gazeux par conduites"
"2022","35.30Z","IC",227,2.4,"GCO2E_EUR","Production et distribution de vapeur et d'air conditionné"
"2022","35.30Z","PRD",270,2.4,"GCO2E_EUR","Production et distribution de vapeur et d'air conditionné"
"2022","35.30Z","GVA",335,2.4,"GCO2E_EUR","Production et distribution de vapeur et d'air conditionné"
"2022","36.00Z","PRD",199,3.6,"GCO2E_EUR","Captage, traitement et distribution d'eau"
"2022","36.00Z","GVA",175,3.6,"GCO2E_EUR","Captage, traitement et distribution d'eau"
"2022","36.00Z","IC",217,3.6,"GCO2E_EUR","Captage, traitement et distribution d'eau"
"2022","37.00Z","GVA",1057,1.8,"GCO2E_EUR","Collecte et traitement des eaux usées"
"2022","37.00Z","PRD",803,1.8,"GCO2E_EUR","Collecte et traitement des eaux usées"
"2022","37.00Z","IC",298,1.8,"GCO2E_EUR","Collecte et traitement des eaux usées"
"2022","38.11Z","IC",255,3.2,"GCO2E_EUR","Collecte des déchets non dangereux"
"2022","38.11Z","GVA",2051,3.2,"GCO2E_EUR","Collecte des déchets non dangereux"
"2022","38.11Z","PRD",813,3.2,"GCO2E_EUR","Collecte des déchets non dangereux"
"2022","38.12Z","PRD",813,3.2,"GCO2E_EUR","Collecte des déchets dangereux"
"2022","38.12Z","IC",255,3.2,"GCO2E_EUR","Collecte des déchets dangereux"
"2022","38.12Z","GVA",2051,3.2,"GCO2E_EUR","Collecte des déchets dangereux"
"2022","38.21Z","PRD",813,3.2,"GCO2E_EUR","Traitement et élimination des déchets non dangereux"
"2022","38.21Z","IC",255,3.2,"GCO2E_EUR","Traitement et élimination des déchets non dangereux"
"2022","38.21Z","GVA",2051,3.2,"GCO2E_EUR","Traitement et élimination des déchets non dangereux"
"2022","38.22Z","PRD",813,3.2,"GCO2E_EUR","Traitement et élimination des déchets dangereux"
"2022","38.22Z","IC",255,3.2,"GCO2E_EUR","Traitement et élimination des déchets dangereux"
"2022","38.22Z","GVA",2051,3.2,"GCO2E_EUR","Traitement et élimination des déchets dangereux"
"2022","38.31Z","GVA",2051,3.2,"GCO2E_EUR","Démantèlement d'épaves"
"2022","38.31Z","IC",255,3.2,"GCO2E_EUR","Démantèlement d'épaves"
"2022","38.31Z","PRD",813,3.2,"GCO2E_EUR","Démantèlement d'épaves"
"2022","38.32Z","PRD",813,3.2,"GCO2E_EUR","Récupération de déchets triés"
"2022","38.32Z","GVA",2051,3.2,"GCO2E_EUR","Récupération de déchets triés"
"2022","38.32Z","IC",255,3.2,"GCO2E_EUR","Récupération de déchets triés"
"2022","39.00Z","IC",242,2,"GCO2E_EUR","Dépollution et autres services de gestion des déchets"
"2022","39.00Z","PRD",412,2,"GCO2E_EUR","Dépollution et autres services de gestion des déchets"
"2022","39.00Z","GVA",633,2,"GCO2E_EUR","Dépollution et autres services de gestion des déchets"
"2022","41.10A","PRD",151,2.7,"GCO2E_EUR","Promotion immobilière de logements"
"2022","41.10A","IC",178,2.7,"GCO2E_EUR","Promotion immobilière de logements"
"2022","41.10A","GVA",126,2.7,"GCO2E_EUR","Promotion immobilière de logements"
"2022","41.10B","PRD",152,2.7,"GCO2E_EUR","Promotion immobilière de bureaux"
"2022","41.10B","IC",184,2.7,"GCO2E_EUR","Promotion immobilière de bureaux"
"2022","41.10B","GVA",125,2.7,"GCO2E_EUR","Promotion immobilière de bureaux"
"2022","41.10C","GVA",125,2.7,"GCO2E_EUR","Promotion immobilière d'autres bâtiments"
"2022","41.10C","IC",184,2.7,"GCO2E_EUR","Promotion immobilière d'autres bâtiments"
"2022","41.10C","PRD",152,2.7,"GCO2E_EUR","Promotion immobilière d'autres bâtiments"
"2022","41.10D","GVA",124,2.7,"GCO2E_EUR","Supports juridiques de programmes"
"2022","41.10D","PRD",148,2.7,"GCO2E_EUR","Supports juridiques de programmes"
"2022","41.10D","IC",171,2.7,"GCO2E_EUR","Supports juridiques de programmes"
"2022","41.20A","IC",168,1.5,"GCO2E_EUR","Construction de maisons individuelles"
"2022","41.20A","GVA",140,1.5,"GCO2E_EUR","Construction de maisons individuelles"
"2022","41.20A","PRD",153,1.5,"GCO2E_EUR","Construction de maisons individuelles"
"2022","41.20B","GVA",129,1.9,"GCO2E_EUR","Construction d'autres bâtiments"
"2022","41.20B","IC",193,1.9,"GCO2E_EUR","Construction d'autres bâtiments"
"2022","41.20B","PRD",151,1.9,"GCO2E_EUR","Construction d'autres bâtiments"
"2022","42.11Z","IC",222,2.8,"GCO2E_EUR","Construction de routes et autoroutes"
"2022","42.11Z","PRD",182,2.8,"GCO2E_EUR","Construction de routes et autoroutes"
"2022","42.11Z","GVA",154,2.8,"GCO2E_EUR","Construction de routes et autoroutes"
"2022","42.12Z","IC",222,2.8,"GCO2E_EUR","Construction de voies ferrées de surface et souterraines"
"2022","42.12Z","PRD",182,2.8,"GCO2E_EUR","Construction de voies ferrées de surface et souterraines"
"2022","42.12Z","GVA",154,2.8,"GCO2E_EUR","Construction de voies ferrées de surface et souterraines"
"2022","42.13A","IC",222,2.8,"GCO2E_EUR","Construction d'ouvrages d'art"
"2022","42.13A","GVA",154,2.8,"GCO2E_EUR","Construction d'ouvrages d'art"
"2022","42.13A","PRD",182,2.8,"GCO2E_EUR","Construction d'ouvrages d'art"
"2022","42.13B","PRD",182,2.8,"GCO2E_EUR","Construction et entretien de tunnels"
"2022","42.13B","GVA",154,2.8,"GCO2E_EUR","Construction et entretien de tunnels"
"2022","42.13B","IC",222,2.8,"GCO2E_EUR","Construction et entretien de tunnels"
"2022","42.21Z","IC",219,3.4,"GCO2E_EUR","Construction de réseaux pour fluides"
"2022","42.21Z","PRD",179,3.4,"GCO2E_EUR","Construction de réseaux pour fluides"
"2022","42.21Z","GVA",146,3.4,"GCO2E_EUR","Construction de réseaux pour fluides"
"2022","42.22Z","GVA",160,1.9,"GCO2E_EUR","Construction de réseaux électriques et de télécommunications"
"2022","42.22Z","IC",188,1.9,"GCO2E_EUR","Construction de réseaux électriques et de télécommunications"
"2022","42.22Z","PRD",171,1.9,"GCO2E_EUR","Construction de réseaux électriques et de télécommunications"
"2022","42.91Z","IC",217,3.4,"GCO2E_EUR","Construction d'ouvrages maritimes et fluviaux"
"2022","42.91Z","PRD",183,3.4,"GCO2E_EUR","Construction d'ouvrages maritimes et fluviaux"
"2022","42.91Z","GVA",153,3.4,"GCO2E_EUR","Construction d'ouvrages maritimes et fluviaux"
"2022","42.99Z","IC",217,3.4,"GCO2E_EUR","Construction d'autres ouvrages de génie civil n.c.a."
"2022","42.99Z","PRD",183,3.4,"GCO2E_EUR","Construction d'autres ouvrages de génie civil n.c.a."
"2022","42.99Z","GVA",153,3.4,"GCO2E_EUR","Construction d'autres ouvrages de génie civil n.c.a."
"2022","43.11Z","PRD",177,3.3,"GCO2E_EUR","Travaux de démolition"
"2022","43.11Z","GVA",152,3.3,"GCO2E_EUR","Travaux de démolition"
"2022","43.11Z","IC",193,3.3,"GCO2E_EUR","Travaux de démolition"
"2022","43.12A","GVA",152,3.3,"GCO2E_EUR","Travaux de terrassement courants et travaux préparatoires"
"2022","43.12A","IC",193,3.3,"GCO2E_EUR","Travaux de terrassement courants et travaux préparatoires"
"2022","43.12A","PRD",177,3.3,"GCO2E_EUR","Travaux de terrassement courants et travaux préparatoires"
"2022","43.12B","GVA",152,3.3,"GCO2E_EUR","Travaux de terrassement spécialisés ou de grande masse"
"2022","43.12B","IC",193,3.3,"GCO2E_EUR","Travaux de terrassement spécialisés ou de grande masse"
"2022","43.12B","PRD",177,3.3,"GCO2E_EUR","Travaux de terrassement spécialisés ou de grande masse"
"2022","43.13Z","GVA",152,3.3,"GCO2E_EUR","Forages et sondages"
"2022","43.13Z","IC",193,3.3,"GCO2E_EUR","Forages et sondages"
"2022","43.13Z","PRD",177,3.3,"GCO2E_EUR","Forages et sondages"
"2022","43.21A","IC",193,3.3,"GCO2E_EUR","Travaux d'installation électrique dans tous locaux"
"2022","43.21A","GVA",152,3.3,"GCO2E_EUR","Travaux d'installation électrique dans tous locaux"
"2022","43.21A","PRD",177,3.3,"GCO2E_EUR","Travaux d'installation électrique dans tous locaux"
"2022","43.21B","IC",193,3.3,"GCO2E_EUR","Travaux d'installation électrique sur la voie publique"
"2022","43.21B","PRD",177,3.3,"GCO2E_EUR","Travaux d'installation électrique sur la voie publique"
"2022","43.21B","GVA",152,3.3,"GCO2E_EUR","Travaux d'installation électrique sur la voie publique"
"2022","43.22A","GVA",152,3.3,"GCO2E_EUR","Travaux d'installation d'eau et de gaz en tous locaux"
"2022","43.22A","PRD",177,3.3,"GCO2E_EUR","Travaux d'installation d'eau et de gaz en tous locaux"
"2022","43.22A","IC",193,3.3,"GCO2E_EUR","Travaux d'installation d'eau et de gaz en tous locaux"
"2022","43.22B","GVA",152,3.3,"GCO2E_EUR","Travaux d'installation d'équipements thermiques et de climatisation"
"2022","43.22B","PRD",177,3.3,"GCO2E_EUR","Travaux d'installation d'équipements thermiques et de climatisation"
"2022","43.22B","IC",193,3.3,"GCO2E_EUR","Travaux d'installation d'équipements thermiques et de climatisation"
"2022","43.29A","IC",193,3.3,"GCO2E_EUR","Travaux d'isolation"
"2022","43.29A","GVA",152,3.3,"GCO2E_EUR","Travaux d'isolation"
"2022","43.29A","PRD",177,3.3,"GCO2E_EUR","Travaux d'isolation"
"2022","43.29B","IC",193,3.3,"GCO2E_EUR","Autres travaux d'installation n.c.a."
"2022","43.29B","PRD",177,3.3,"GCO2E_EUR","Autres travaux d'installation n.c.a."
"2022","43.29B","GVA",152,3.3,"GCO2E_EUR","Autres travaux d'installation n.c.a."
"2022","43.31Z","PRD",177,3.3,"GCO2E_EUR","Travaux de plâtrerie"
"2022","43.31Z","IC",193,3.3,"GCO2E_EUR","Travaux de plâtrerie"
"2022","43.31Z","GVA",152,3.3,"GCO2E_EUR","Travaux de plâtrerie"
"2022","43.32A","PRD",177,3.3,"GCO2E_EUR","Travaux de menuiserie bois et PVC"
"2022","43.32A","GVA",152,3.3,"GCO2E_EUR","Travaux de menuiserie bois et PVC"
"2022","43.32A","IC",193,3.3,"GCO2E_EUR","Travaux de menuiserie bois et PVC"
"2022","43.32B","PRD",177,3.3,"GCO2E_EUR","Travaux de menuiserie métallique et serrurerie"
"2022","43.32B","IC",193,3.3,"GCO2E_EUR","Travaux de menuiserie métallique et serrurerie"
"2022","43.32B","GVA",152,3.3,"GCO2E_EUR","Travaux de menuiserie métallique et serrurerie"
"2022","43.32C","IC",193,3.3,"GCO2E_EUR","Agencement de lieux de vente"
"2022","43.32C","PRD",177,3.3,"GCO2E_EUR","Agencement de lieux de vente"
"2022","43.32C","GVA",152,3.3,"GCO2E_EUR","Agencement de lieux de vente"
"2022","43.33Z","PRD",177,3.3,"GCO2E_EUR","Travaux de revêtement des sols et des murs"
"2022","43.33Z","IC",193,3.3,"GCO2E_EUR","Travaux de revêtement des sols et des murs"
"2022","43.33Z","GVA",152,3.3,"GCO2E_EUR","Travaux de revêtement des sols et des murs"
"2022","43.34Z","PRD",177,3.3,"GCO2E_EUR","Travaux de peinture et vitrerie"
"2022","43.34Z","GVA",152,3.3,"GCO2E_EUR","Travaux de peinture et vitrerie"
"2022","43.34Z","IC",193,3.3,"GCO2E_EUR","Travaux de peinture et vitrerie"
"2022","43.39Z","IC",193,3.3,"GCO2E_EUR","Autres travaux de finition"
"2022","43.39Z","GVA",152,3.3,"GCO2E_EUR","Autres travaux de finition"
"2022","43.39Z","PRD",177,3.3,"GCO2E_EUR","Autres travaux de finition"
"2022","43.91A","PRD",177,3.3,"GCO2E_EUR","Travaux de charpente"
"2022","43.91A","GVA",152,3.3,"GCO2E_EUR","Travaux de charpente"
"2022","43.91A","IC",193,3.3,"GCO2E_EUR","Travaux de charpente"
"2022","43.91B","IC",193,3.3,"GCO2E_EUR","Travaux de couverture par éléments"
"2022","43.91B","PRD",177,3.3,"GCO2E_EUR","Travaux de couverture par éléments"
"2022","43.91B","GVA",152,3.3,"GCO2E_EUR","Travaux de couverture par éléments"
"2022","43.99A","PRD",177,3.3,"GCO2E_EUR","Travaux d'étanchéification"
"2022","43.99A","GVA",152,3.3,"GCO2E_EUR","Travaux d'étanchéification"
"2022","43.99A","IC",193,3.3,"GCO2E_EUR","Travaux d'étanchéification"
"2022","43.99B","PRD",177,3.3,"GCO2E_EUR","Travaux de montage de structures métalliques"
"2022","43.99B","IC",193,3.3,"GCO2E_EUR","Travaux de montage de structures métalliques"
"2022","43.99B","GVA",152,3.3,"GCO2E_EUR","Travaux de montage de structures métalliques"
"2022","43.99C","GVA",152,3.3,"GCO2E_EUR","Travaux de maçonnerie générale et gros œuvre de bâtiment"
"2022","43.99C","IC",193,3.3,"GCO2E_EUR","Travaux de maçonnerie générale et gros œuvre de bâtiment"
"2022","43.99C","PRD",177,3.3,"GCO2E_EUR","Travaux de maçonnerie générale et gros œuvre de bâtiment"
"2022","43.99D","PRD",177,3.3,"GCO2E_EUR","Autres travaux spécialisés de construction"
"2022","43.99D","GVA",152,3.3,"GCO2E_EUR","Autres travaux spécialisés de construction"
"2022","43.99D","IC",193,3.3,"GCO2E_EUR","Autres travaux spécialisés de construction"
"2022","43.99E","IC",193,3.3,"GCO2E_EUR","Location avec opérateur de matériel de construction"
"2022","43.99E","GVA",152,3.3,"GCO2E_EUR","Location avec opérateur de matériel de construction"
